MMSI,Company,Origin,Destination,StDate,Distance,ETA,ATA,TradeRoute,
402494581,Maersk,New York,Shenzhen,2015-06-23 21:48:41,11277.10294,2015-07-30 05:48:41,2015-07-30 04:48:41,Panama,
692331648,XPO Logistics,Guangzhou,Savannah,2018-06-17 06:53:03,10899.65958,2018-07-21 15:53:03,2018-07-23 13:53:03,Panama,
331816536,HPL,Savannah,Qingdao,2016-06-12 21:13:07,10205.76212,2016-07-15 19:13:07,2016-07-19 04:13:07,Panama,
919717627,XPO Logistics,Ningbo,New York,2017-12-13 14:41:09,10626.43256,2018-01-16 14:41:09,2018-01-18 22:41:09,Panama,
177243057,XPO Logistics,New York,Shenzhen,2018-09-16 20:08:19,11277.10294,2018-10-23 10:08:19,2018-10-23 04:08:19,Panama,
368187453,HPL,Ningbo,New York,2017-05-01 05:30:18,10626.43256,2017-06-04 19:30:18,2017-06-06 13:30:18,Panama,
835737500,HPL,Savannah,Guangzhou,2015-06-29 12:49:03,10899.65958,2015-08-03 10:49:03,2015-08-04 20:49:03,Panama,
835737500,HPL,Guangzhou,Savannah,2015-12-08 12:49:03,10899.65958,2016-01-11 13:49:03,2016-01-13 20:49:03,Panama,
927749178,HPL,New York,Guangzhou,2016-11-18 13:51:15,11321.2126,2016-12-25 03:51:15,2016-12-24 21:51:15,Panama,
848149492,HPL,New York,Shanghai,2018-06-20 22:33:28,10602.20874,2018-07-24 14:33:28,2018-07-27 06:33:28,Panama,
561348462,XPO Logistics,Savannah,Shenzhen,2018-11-16 07:47:21,10855.54991,2018-12-21 01:47:21,2018-12-22 15:47:21,Panama,
181862658,Maersk,Shanghai,New York,2017-02-28 08:24:26,10602.20874,2017-04-02 12:24:26,2017-04-05 17:24:26,Panama,
919717627,XPO Logistics,New York,Ningbo,2018-02-01 14:41:09,10626.43256,2018-03-08 00:41:09,2018-03-09 23:41:09,Panama,
894738494,XPO Logistics,Savannah,Qingdao,2015-11-03 09:48:51,10205.76212,2015-12-05 10:48:51,2015-12-09 18:48:51,Panama,
472129536,XPO Logistics,Shenzhen,New York,2018-12-29 09:22:45,11277.10294,2019-02-04 00:22:45,2019-02-03 18:22:45,Panama,
866182878,XPO Logistics,New York,Ningbo,2015-02-25 15:03:02,10626.43256,2015-04-01 05:03:02,2015-04-03 00:03:02,Panama,
705720612,HPL,Ningbo,Savannah,2015-12-10 06:53:29,10204.87953,2016-01-11 09:53:29,2016-01-15 15:53:29,Panama,
705720612,HPL,Qingdao,Savannah,2018-08-23 06:53:29,10205.76212,2018-09-24 23:53:29,2018-09-28 15:53:29,Panama,
161181294,HPL,Shenzhen,New York,2015-05-17 02:17:44,11277.10294,2015-06-22 15:17:44,2015-06-22 11:17:44,Panama,
973947385,Maersk,New York,Ningbo,2015-06-30 13:18:18,10626.43256,2015-08-03 14:18:18,2015-08-05 23:18:18,Panama,
177243057,XPO Logistics,New York,Shenzhen,2019-04-09 20:08:19,11277.10294,2019-05-16 03:08:19,2019-05-16 06:08:19,Panama,
721391578,HPL,Shanghai,Savannah,2019-03-12 05:33:38,10180.65571,2019-04-14 02:33:38,2019-04-17 15:33:38,Panama,
862756195,HPL,Savannah,Ningbo,2018-06-01 13:35:57,10204.87953,2018-07-03 18:35:57,2018-07-07 23:35:57,Panama,
242135015,Maersk,Guangzhou,New York,2015-07-28 01:34:55,11321.2126,2015-09-02 17:34:55,2015-09-02 11:34:55,Panama,
524936329,Maersk,Ningbo,New York,2018-01-13 20:33:01,10626.43256,2018-02-17 04:33:01,2018-02-19 06:33:01,Panama,
374557281,XPO Logistics,Shanghai,New York,2018-08-06 12:30:15,10602.20874,2018-09-08 12:30:15,2018-09-11 22:30:15,Panama,
305292266,XPO Logistics,Ningbo,New York,2015-06-05 00:35:55,10626.43256,2015-07-09 03:35:55,2015-07-11 10:35:55,Panama,
692331648,XPO Logistics,Guangzhou,New York,2017-08-09 06:53:03,11321.2126,2017-09-14 08:53:03,2017-09-14 16:53:03,Panama,
732148706,XPO Logistics,New York,Guangzhou,2015-06-21 01:05:47,11321.2126,2015-07-27 01:05:47,2015-07-27 12:05:47,Panama,
177243057,XPO Logistics,Savannah,Qingdao,2016-12-03 20:08:19,10205.76212,2017-01-05 12:08:19,2017-01-09 07:08:19,Panama,
472129536,XPO Logistics,New York,Shenzhen,2017-10-01 09:22:45,11277.10294,2017-11-06 20:22:45,2017-11-06 20:22:45,Panama,
848149492,HPL,New York,Shanghai,2016-12-31 22:33:28,10602.20874,2017-02-03 07:33:28,2017-02-06 09:33:28,Panama,
268770385,XPO Logistics,Qingdao,Savannah,2017-03-04 03:53:27,10205.76212,2017-04-06 01:53:27,2017-04-09 14:53:27,Panama,
331816536,HPL,Qingdao,Savannah,2015-09-09 21:13:07,10205.76212,2015-10-12 17:13:07,2015-10-16 08:13:07,Panama,
100710586,HPL,Savannah,Shenzhen,2019-10-06 11:28:07,10855.54991,2019-11-10 06:28:07,2019-11-11 22:28:07,Panama,
191651957,XPO Logistics,Shanghai,Savannah,2019-07-19 07:51:13,10180.65571,2019-08-20 12:51:13,2019-08-24 19:51:13,Panama,
266470176,HPL,New York,Shenzhen,2018-05-15 01:35:49,11277.10294,2018-06-20 12:35:49,2018-06-20 13:35:49,Panama,
744846005,HPL,New York,Guangzhou,2019-01-24 13:46:45,11321.2126,2019-03-01 14:46:45,2019-03-02 01:46:45,Panama,
748796290,Maersk,Shanghai,New York,2016-12-29 18:02:31,10602.20874,2017-02-01 05:02:31,2017-02-04 07:02:31,Panama,
326210304,Maersk,Ningbo,New York,2016-03-03 22:43:51,10626.43256,2016-04-07 04:43:51,2016-04-09 11:43:51,Panama,
705720612,HPL,Qingdao,Savannah,2016-10-28 06:53:29,10205.76212,2016-11-30 00:53:29,2016-12-03 19:53:29,Panama,
829877016,Maersk,Guangzhou,Savannah,2017-09-13 20:58:09,10899.65958,2017-10-18 04:58:09,2017-10-20 09:58:09,Panama,
396295192,Maersk,Savannah,Shanghai,2018-12-30 08:56:01,10180.65571,2019-01-31 15:56:01,2019-02-04 21:56:01,Panama,
677367744,HPL,Ningbo,New York,2015-04-26 14:36:07,10626.43256,2015-05-30 18:36:07,2015-06-02 03:36:07,Panama,
732298592,Maersk,Savannah,Qingdao,2017-03-16 15:25:37,10205.76212,2017-04-18 04:25:37,2017-04-22 04:25:37,Panama,
872116777,Maersk,Savannah,Qingdao,2016-06-26 04:47:09,10205.76212,2016-07-28 06:47:09,2016-08-01 17:47:09,Panama,
148885049,Maersk,New York,Guangzhou,2016-09-13 16:27:50,11321.2126,2016-10-20 11:27:50,2016-10-20 05:27:50,Panama,
238856508,Maersk,Savannah,Shanghai,2019-09-19 04:25:19,10180.65571,2019-10-21 05:25:19,2019-10-25 17:25:19,Panama,
374557281,XPO Logistics,New York,Shanghai,2019-01-09 12:30:15,10602.20874,2019-02-12 05:30:15,2019-02-15 01:30:15,Panama,
100716192,Maersk,Ningbo,Savannah,2015-01-20 10:24:44,10204.87953,2015-02-22 03:24:44,2015-02-26 00:24:44,Panama,
305292266,XPO Logistics,Ningbo,New York,2016-01-07 00:35:55,10626.43256,2016-02-10 09:35:55,2016-02-12 14:35:55,Panama,
368187453,HPL,Ningbo,New York,2017-11-25 05:30:18,10626.43256,2017-12-30 01:30:18,2017-12-31 19:30:18,Panama,
927749178,HPL,Shenzhen,New York,2015-12-08 13:51:15,11277.10294,2016-01-14 11:51:15,2016-01-14 03:51:15,Panama,
843164587,Maersk,Savannah,Qingdao,2016-11-23 05:28:35,10205.76212,2016-12-25 23:28:35,2016-12-29 19:28:35,Panama,
935055182,Maersk,Savannah,Qingdao,2016-08-03 12:02:26,10205.76212,2016-09-05 00:02:26,2016-09-09 02:02:26,Panama,
268770385,XPO Logistics,Savannah,Ningbo,2016-06-03 03:53:27,10204.87953,2016-07-05 18:53:27,2016-07-09 17:53:27,Panama,
561348462,XPO Logistics,Savannah,Shenzhen,2018-08-09 07:47:21,10855.54991,2018-09-13 00:47:21,2018-09-14 21:47:21,Panama,
721391578,HPL,Savannah,Shanghai,2018-09-27 05:33:38,10180.65571,2018-10-29 11:33:38,2018-11-02 19:33:38,Panama,
941181312,HPL,Guangzhou,Savannah,2018-05-23 14:35:55,10899.65958,2018-06-27 12:35:55,2018-06-29 04:35:55,Panama,
242135015,Maersk,New York,Guangzhou,2016-04-06 01:34:55,11321.2126,2016-05-12 21:34:55,2016-05-12 16:34:55,Panama,
610784130,Maersk,New York,Shanghai,2015-10-05 10:47:23,10602.20874,2015-11-08 02:47:23,2015-11-11 01:47:23,Panama,
421683580,Maersk,Guangzhou,Savannah,2019-07-27 17:46:29,10899.65958,2019-08-30 21:46:29,2019-09-02 08:46:29,Panama,
935055182,Maersk,Qingdao,Savannah,2016-10-02 12:02:26,10205.76212,2016-11-04 03:02:26,2016-11-08 03:02:26,Panama,
531033455,XPO Logistics,Shanghai,New York,2017-11-25 21:02:28,10602.20874,2017-12-29 11:02:28,2018-01-01 12:02:28,Panama,
518725345,HPL,Savannah,Qingdao,2017-02-24 08:24:50,10205.76212,2017-03-28 08:24:50,2017-04-01 23:24:50,Panama,
848149492,HPL,Shanghai,New York,2018-04-27 22:33:28,10602.20874,2018-05-31 15:33:28,2018-06-03 13:33:28,Panama,
331816536,HPL,Ningbo,New York,2019-03-13 21:13:07,10626.43256,2019-04-17 14:13:07,2019-04-19 12:13:07,Panama,
472129536,XPO Logistics,New York,Shenzhen,2016-08-26 09:22:45,11277.10294,2016-10-01 11:22:45,2016-10-02 01:22:45,Panama,
766024026,HPL,Guangzhou,New York,2015-06-08 22:40:33,11321.2126,2015-07-15 09:40:33,2015-07-15 14:40:33,Panama,
474932532,HPL,New York,Shanghai,2019-12-30 21:15:08,10602.20874,2020-02-02 12:15:08,2020-02-05 13:15:08,Panama,
705720612,HPL,Savannah,Qingdao,2018-10-18 06:53:29,10205.76212,2018-11-20 02:53:29,2018-11-23 23:53:29,Panama,
843164587,Maersk,Shenzhen,New York,2018-10-17 05:28:35,11277.10294,2018-11-22 15:28:35,2018-11-22 22:28:35,Panama,
396295192,Maersk,Savannah,Shanghai,2019-04-16 08:56:01,10180.65571,2019-05-18 21:56:01,2019-05-23 01:56:01,Panama,
783464083,XPO Logistics,Savannah,Guangzhou,2017-07-21 13:52:18,10899.65958,2017-08-24 13:52:18,2017-08-27 06:52:18,Panama,
518725345,HPL,Qingdao,Savannah,2016-05-17 08:24:50,10205.76212,2016-06-19 01:24:50,2016-06-23 01:24:50,Panama,
266470176,HPL,New York,Shenzhen,2018-08-24 01:35:49,11277.10294,2018-09-29 10:35:49,2018-09-29 18:35:49,Panama,
266470176,HPL,Shenzhen,New York,2019-01-18 01:35:49,11277.10294,2019-02-23 09:35:49,2019-02-23 18:35:49,Panama,
654494119,Maersk,New York,Qingdao,2018-04-03 00:32:22,10627.31514,2018-05-07 04:32:22,2018-05-09 18:32:22,Panama,
888192591,Maersk,Qingdao,Savannah,2017-06-09 15:10:46,10205.76212,2017-07-11 21:10:46,2017-07-16 09:10:46,Panama,
843164587,Maersk,Guangzhou,Savannah,2015-11-18 05:28:35,10899.65958,2015-12-23 00:28:35,2015-12-24 23:28:35,Panama,
732298592,Maersk,New York,Shenzhen,2018-10-05 15:25:37,11277.10294,2018-11-11 06:25:37,2018-11-11 09:25:37,Panama,
872116777,Maersk,Ningbo,New York,2018-09-07 04:47:09,10626.43256,2018-10-12 01:47:09,2018-10-13 22:47:09,Panama,
875688573,Maersk,Shanghai,New York,2018-10-23 00:36:21,10602.20874,2018-11-25 13:36:21,2018-11-28 18:36:21,Panama,
682391965,XPO Logistics,Qingdao,Savannah,2016-07-13 15:16:53,10205.76212,2016-08-15 07:16:53,2016-08-19 09:16:53,Panama,
783464083,XPO Logistics,Savannah,Guangzhou,2017-11-04 13:52:18,10899.65958,2017-12-09 06:52:18,2017-12-11 07:52:18,Panama,
705720612,HPL,Ningbo,Savannah,2015-01-29 06:53:29,10204.87953,2015-03-02 13:53:29,2015-03-07 00:53:29,Panama,
331816536,HPL,Ningbo,New York,2018-08-14 21:13:07,10626.43256,2018-09-18 12:13:07,2018-09-20 15:13:07,Panama,
941181312,HPL,Qingdao,New York,2016-03-16 14:35:55,10627.31514,2016-04-19 20:35:55,2016-04-22 08:35:55,Panama,
705720612,HPL,Qingdao,Savannah,2018-01-17 06:53:29,10205.76212,2018-02-18 20:53:29,2018-02-23 01:53:29,Panama,
835737500,HPL,Guangzhou,Savannah,2015-02-01 12:49:03,10899.65958,2015-03-07 22:49:03,2015-03-10 08:49:03,Panama,
872116777,Maersk,New York,Ningbo,2019-05-22 04:47:09,10626.43256,2019-06-25 12:47:09,2019-06-28 00:47:09,Panama,
838213805,XPO Logistics,Qingdao,Savannah,2016-06-18 16:36:46,10205.76212,2016-07-20 20:36:46,2016-07-25 12:36:46,Panama,
266470176,HPL,Shenzhen,New York,2018-07-01 01:35:49,11277.10294,2018-08-06 02:35:49,2018-08-06 21:35:49,Panama,
654494119,Maersk,Shanghai,New York,2019-07-26 00:32:22,10602.20874,2019-08-28 21:32:22,2019-08-31 21:32:22,Panama,
970782914,Maersk,Shanghai,New York,2018-12-25 10:16:42,10602.20874,2019-01-27 22:16:42,2019-01-31 07:16:42,Panama,
875688573,Maersk,New York,Shanghai,2019-11-11 00:36:21,10602.20874,2019-12-14 11:36:21,2019-12-17 21:36:21,Panama,
935055182,Maersk,Guangzhou,New York,2015-11-24 12:02:26,11321.2126,2015-12-31 08:02:26,2015-12-31 09:02:26,Panama,
268770385,XPO Logistics,Qingdao,Savannah,2016-11-16 03:53:27,10205.76212,2016-12-18 15:53:27,2016-12-23 00:53:27,Panama,
994736044,XPO Logistics,New York,Shanghai,2017-08-27 04:54:24,10602.20874,2017-09-29 22:54:24,2017-10-03 01:54:24,Panama,
348929173,HPL,Shanghai,New York,2019-04-24 15:10:51,10602.20874,2019-05-27 18:10:51,2019-05-31 12:10:51,Panama,
835737500,HPL,Qingdao,Savannah,2016-07-13 12:49:03,10205.76212,2016-08-15 07:49:03,2016-08-19 09:49:03,Panama,
862756195,HPL,Shenzhen,New York,2016-11-14 13:35:57,11277.10294,2016-12-21 07:35:57,2016-12-21 10:35:57,Panama,
862756195,HPL,Shenzhen,New York,2017-02-25 13:35:57,11277.10294,2017-04-03 06:35:57,2017-04-03 10:35:57,Panama,
705720612,HPL,Savannah,Qingdao,2016-08-30 06:53:29,10205.76212,2016-10-02 00:53:29,2016-10-06 04:53:29,Panama,
268770385,XPO Logistics,Ningbo,Savannah,2015-05-17 03:53:27,10204.87953,2015-06-19 01:53:27,2015-06-23 01:53:27,Panama,
988118091,XPO Logistics,Shanghai,New York,2016-04-18 20:35:14,10602.20874,2016-05-22 13:35:14,2016-05-25 18:35:14,Panama,
843164587,Maersk,New York,Shenzhen,2018-08-23 05:28:35,11277.10294,2018-09-28 17:28:35,2018-09-29 03:28:35,Panama,
374557281,XPO Logistics,New York,Qingdao,2017-01-01 12:30:15,10627.31514,2017-02-04 15:30:15,2017-02-07 10:30:15,Panama,
374557281,XPO Logistics,Shanghai,New York,2018-11-18 12:30:15,10602.20874,2018-12-21 13:30:15,2018-12-25 10:30:15,Panama,
783464083,XPO Logistics,Guangzhou,Savannah,2017-12-26 13:52:18,10899.65958,2018-01-29 15:52:18,2018-02-01 11:52:18,Panama,
946661433,HPL,New York,Ningbo,2016-01-13 21:35:31,10626.43256,2016-02-17 01:35:31,2016-02-19 19:35:31,Panama,
971613457,Maersk,Ningbo,Savannah,2018-06-22 08:27:38,10204.87953,2018-07-24 18:27:38,2018-07-29 08:27:38,Panama,
472129536,XPO Logistics,New York,Shanghai,2015-07-02 09:22:45,10602.20874,2015-08-04 16:22:45,2015-08-08 09:22:45,Panama,
866182878,XPO Logistics,New York,Ningbo,2016-01-03 15:03:02,10626.43256,2016-02-07 12:03:02,2016-02-09 15:03:02,Panama,
348929173,HPL,New York,Shanghai,2019-06-16 15:10:51,10602.20874,2019-07-20 10:10:51,2019-07-23 15:10:51,Panama,
518725345,HPL,Qingdao,Savannah,2017-04-18 08:24:50,10205.76212,2017-05-20 09:24:50,2017-05-25 08:24:50,Panama,
100710586,HPL,Savannah,Shenzhen,2018-12-11 11:28:07,10855.54991,2019-01-15 06:28:07,2019-01-17 11:28:07,Panama,
744846005,HPL,Guangzhou,New York,2019-07-05 13:46:45,11321.2126,2019-08-11 07:46:45,2019-08-11 13:46:45,Panama,
100716192,Maersk,Qingdao,Savannah,2017-05-31 10:24:44,10205.76212,2017-07-03 05:24:44,2017-07-07 11:24:44,Panama,
527096192,HPL,Shanghai,New York,2017-05-23 11:17:26,10602.20874,2017-06-25 12:17:26,2017-06-29 12:17:26,Panama,
518725345,HPL,Savannah,Qingdao,2017-10-01 08:24:50,10205.76212,2017-11-02 08:24:50,2017-11-07 09:24:50,Panama,
561348462,XPO Logistics,Shenzhen,New York,2015-01-29 07:47:21,11277.10294,2015-03-07 00:47:21,2015-03-07 08:47:21,Panama,
561348462,XPO Logistics,Savannah,Shenzhen,2019-02-22 07:47:21,10855.54991,2019-03-28 15:47:21,2019-03-31 08:47:21,Panama,
472129536,XPO Logistics,New York,Shanghai,2016-02-07 09:22:45,10602.20874,2016-03-11 21:22:45,2016-03-15 10:22:45,Panama,
540841454,HPL,Shanghai,New York,2016-09-04 15:37:14,10602.20874,2016-10-07 19:37:14,2016-10-11 16:37:14,Panama,
331816536,HPL,Qingdao,Savannah,2015-12-25 21:13:07,10205.76212,2016-01-27 00:13:07,2016-01-31 22:13:07,Panama,
100716192,Maersk,Qingdao,Savannah,2016-11-02 10:24:44,10205.76212,2016-12-05 05:24:44,2016-12-09 12:24:44,Panama,
994893771,XPO Logistics,Guangzhou,Savannah,2018-07-03 16:52:36,10899.65958,2018-08-06 23:52:36,2018-08-09 18:52:36,Panama,
835737500,HPL,Shenzhen,New York,2018-08-04 12:49:03,11277.10294,2018-09-09 23:49:03,2018-09-10 14:49:03,Panama,
546279359,HPL,New York,Qingdao,2018-11-19 09:35:57,10627.31514,2018-12-23 23:35:57,2018-12-26 11:35:57,Panama,
994736044,XPO Logistics,Shanghai,New York,2017-07-07 04:54:24,10602.20874,2017-08-09 14:54:24,2017-08-13 06:54:24,Panama,
850142122,XPO Logistics,Guangzhou,New York,2016-12-02 01:44:05,11321.2126,2017-01-07 08:44:05,2017-01-08 03:44:05,Panama,
985216052,XPO Logistics,Shenzhen,Savannah,2018-11-21 16:29:29,10855.54991,2018-12-26 07:29:29,2018-12-28 18:29:29,Panama,
838213805,XPO Logistics,Savannah,Guangzhou,2015-06-21 16:36:46,10899.65958,2015-07-25 20:36:46,2015-07-28 18:36:46,Panama,
692331648,XPO Logistics,Shenzhen,New York,2015-12-10 06:53:03,11277.10294,2016-01-15 11:53:03,2016-01-16 08:53:03,Panama,
970782914,Maersk,New York,Shanghai,2018-07-15 10:16:42,10602.20874,2018-08-18 06:16:42,2018-08-21 13:16:42,Panama,
268770385,XPO Logistics,Savannah,Qingdao,2017-01-11 03:53:27,10205.76212,2017-02-12 11:53:27,2017-02-17 06:53:27,Panama,
177243057,XPO Logistics,Savannah,Qingdao,2018-02-27 20:08:19,10205.76212,2018-04-01 08:08:19,2018-04-05 23:08:19,Panama,
610175329,XPO Logistics,New York,Shanghai,2017-06-01 19:13:52,10602.20874,2017-07-05 09:13:52,2017-07-08 22:13:52,Panama,
894738494,XPO Logistics,Ningbo,New York,2019-01-02 09:48:51,10626.43256,2019-02-05 16:48:51,2019-02-08 12:48:51,Panama,
894738494,XPO Logistics,New York,Ningbo,2019-06-08 09:48:51,10626.43256,2019-07-12 18:48:51,2019-07-15 12:48:51,Panama,
402138121,XPO Logistics,Shanghai,New York,2019-04-28 19:14:56,10602.20874,2019-06-01 02:14:56,2019-06-04 22:14:56,Panama,
994893771,XPO Logistics,Savannah,Guangzhou,2019-03-15 16:52:36,10899.65958,2019-04-18 16:52:36,2019-04-21 19:52:36,Panama,
540841454,HPL,New York,Shanghai,2016-10-24 15:37:14,10602.20874,2016-11-27 11:37:14,2016-11-30 18:37:14,Panama,
161181294,HPL,Savannah,Shenzhen,2018-05-24 02:17:44,10855.54991,2018-06-27 19:17:44,2018-06-30 05:17:44,Panama,
348929173,HPL,Qingdao,New York,2016-12-03 15:10:51,10627.31514,2017-01-07 09:10:51,2017-01-09 18:10:51,Panama,
927749178,HPL,Guangzhou,New York,2017-04-17 13:51:15,11321.2126,2017-05-24 07:51:15,2017-05-24 16:51:15,Panama,
894738494,XPO Logistics,Qingdao,Savannah,2016-04-25 09:48:51,10205.76212,2016-05-27 17:48:51,2016-06-01 13:48:51,Panama,
994893771,XPO Logistics,New York,Qingdao,2018-05-11 16:52:36,10627.31514,2018-06-14 19:52:36,2018-06-17 20:52:36,Panama,
703097177,HPL,Savannah,Qingdao,2017-07-08 10:32:40,10205.76212,2017-08-10 02:32:40,2017-08-14 14:32:40,Panama,
268770385,XPO Logistics,Savannah,Qingdao,2017-04-30 03:53:27,10205.76212,2017-06-01 06:53:27,2017-06-06 07:53:27,Panama,
988118091,XPO Logistics,Ningbo,Savannah,2018-07-15 20:35:14,10204.87953,2018-08-17 06:35:14,2018-08-22 00:35:14,Panama,
472129536,XPO Logistics,New York,Shenzhen,2016-11-28 09:22:45,11277.10294,2017-01-03 12:22:45,2017-01-04 13:22:45,Panama,
941181312,HPL,Qingdao,New York,2015-01-05 14:35:55,10627.31514,2015-02-09 02:35:55,2015-02-11 18:35:55,Panama,
705720612,HPL,Savannah,Qingdao,2019-02-14 06:53:29,10205.76212,2019-03-19 00:53:29,2019-03-23 11:53:29,Panama,
556488482,XPO Logistics,Shanghai,New York,2019-07-07 01:09:06,10602.20874,2019-08-09 14:09:06,2019-08-13 06:09:06,Panama,
161181294,HPL,Shenzhen,Savannah,2018-07-13 02:17:44,10855.54991,2018-08-16 19:17:44,2018-08-19 07:17:44,Panama,
953342575,HPL,Savannah,Ningbo,2015-10-12 01:49:49,10204.87953,2015-11-13 20:49:49,2015-11-18 06:49:49,Panama,
268770385,XPO Logistics,Savannah,Ningbo,2016-02-18 03:53:27,10204.87953,2016-03-21 06:53:27,2016-03-26 08:53:27,Panama,
850142122,XPO Logistics,Guangzhou,Savannah,2018-04-13 01:44:05,10899.65958,2018-05-17 04:44:05,2018-05-20 06:44:05,Panama,
894738494,XPO Logistics,Qingdao,Savannah,2015-12-29 09:48:51,10205.76212,2016-01-30 15:48:51,2016-02-04 14:48:51,Panama,
540841454,HPL,Shanghai,New York,2017-07-16 15:37:14,10602.20874,2017-08-19 08:37:14,2017-08-22 20:37:14,Panama,
941181312,HPL,Guangzhou,New York,2016-10-17 14:35:55,11321.2126,2016-11-23 06:35:55,2016-11-23 19:35:55,Panama,
888192591,Maersk,Qingdao,Savannah,2016-07-09 15:10:46,10205.76212,2016-08-11 06:10:46,2016-08-15 21:10:46,Panama,
253349824,XPO Logistics,New York,Shanghai,2018-02-28 05:41:37,10602.20874,2018-04-02 07:41:37,2018-04-06 11:41:37,Panama,
682391965,XPO Logistics,Qingdao,Savannah,2017-06-03 15:16:53,10205.76212,2017-07-05 15:16:53,2017-07-10 21:16:53,Panama,
985216052,XPO Logistics,Shenzhen,Savannah,2019-03-09 16:29:29,10855.54991,2019-04-13 06:29:29,2019-04-15 22:29:29,Panama,
988118091,XPO Logistics,Shanghai,New York,2015-12-30 20:35:14,10602.20874,2016-02-02 07:35:14,2016-02-06 02:35:14,Panama,
100716192,Maersk,Savannah,Ningbo,2016-05-20 10:24:44,10204.87953,2016-06-21 21:24:44,2016-06-26 17:24:44,Panama,
253349824,XPO Logistics,Shanghai,New York,2018-01-05 05:41:37,10602.20874,2018-02-07 16:41:37,2018-02-11 12:41:37,Panama,
177243057,XPO Logistics,New York,Shenzhen,2018-12-24 20:08:19,11277.10294,2019-01-30 05:08:19,2019-01-31 03:08:19,Panama,
994893771,XPO Logistics,New York,Qingdao,2018-01-17 16:52:36,10627.31514,2018-02-20 20:52:36,2018-02-23 23:52:36,Panama,
705720612,HPL,Qingdao,Savannah,2017-09-25 06:53:29,10205.76212,2017-10-27 20:53:29,2017-11-01 13:53:29,Panama,
927749178,HPL,Shenzhen,New York,2015-05-22 13:51:15,11277.10294,2015-06-28 06:51:15,2015-06-28 20:51:15,Panama,
888192591,Maersk,Savannah,Shanghai,2019-05-17 15:10:46,10180.65571,2019-06-18 22:10:46,2019-06-23 22:10:46,Panama,
988118091,XPO Logistics,Shanghai,New York,2015-05-30 20:35:14,10602.20874,2015-07-02 23:35:14,2015-07-07 03:35:14,Panama,
518725345,HPL,Qingdao,Savannah,2016-12-31 08:24:50,10205.76212,2017-02-01 12:24:50,2017-02-06 15:24:50,Panama,
850142122,XPO Logistics,Qingdao,New York,2015-02-20 01:44:05,10627.31514,2015-03-26 20:44:05,2015-03-29 08:44:05,Panama,
266470176,HPL,Shenzhen,New York,2018-03-26 01:35:49,11277.10294,2018-05-01 17:35:49,2018-05-02 08:35:49,Panama,
888192591,Maersk,Savannah,Shanghai,2019-01-23 15:10:46,10180.65571,2019-02-25 05:10:46,2019-03-01 23:10:46,Panama,
610784130,Maersk,Shenzhen,New York,2017-07-29 10:47:23,11277.10294,2017-09-04 01:47:23,2017-09-04 18:47:23,Panama,
191651957,XPO Logistics,Savannah,Ningbo,2015-03-28 07:51:13,10204.87953,2015-04-29 11:51:13,2015-05-04 15:51:13,Panama,
850142122,XPO Logistics,Savannah,Guangzhou,2018-09-13 01:44:05,10899.65958,2018-10-17 17:44:05,2018-10-20 09:44:05,Panama,
518725345,HPL,Shanghai,Savannah,2019-02-16 08:24:50,10180.65571,2019-03-21 06:24:50,2019-03-25 16:24:50,Panama,
266299721,Maersk,New York,Qingdao,2019-09-16 03:57:30,10627.31514,2019-10-20 22:57:30,2019-10-23 11:57:30,Panama,
610784130,Maersk,New York,Shenzhen,2017-09-15 10:47:23,11277.10294,2017-10-22 05:47:23,2017-10-22 19:47:23,Panama,
935055182,Maersk,Savannah,Qingdao,2017-03-29 12:02:26,10205.76212,2017-04-30 22:02:26,2017-05-05 21:02:26,Panama,
973947385,Maersk,Ningbo,New York,2015-12-07 13:18:18,10626.43256,2016-01-10 20:18:18,2016-01-13 22:18:18,Panama,
994893771,XPO Logistics,New York,Qingdao,2017-06-13 16:52:36,10627.31514,2017-07-18 10:52:36,2017-07-21 01:52:36,Panama,
